ts,embb_ue_count,embb_bps,embb_rtt,embb_rate,embb_action,urllc_ue_count,urllc_bps,urllc_max_rtt,urllc_rate,urllc_action,mmtc_ue_count,mmtc_bps,mmtc_rtt,mmtc_rate,mmtc_action
2026-01-19T22:06:11.695489Z,1,0,0.880,50mbit,none,1,0,,10mbit,none,1,0,0.181,500kbit,none
2026-01-19T22:06:13.696046Z,1,0,0.854,50mbit,none,1,0,,10mbit,none,1,0,0.225,500kbit,none
2026-01-19T22:06:15.695526Z,1,0,0.733,50mbit,none,1,0,0.172,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T22:06:17.695941Z,1,0,0.616,50mbit,none,1,0,0.101,10mbit,none,1,0,0.144,500kbit,none
2026-01-19T22:06:19.695229Z,1,0,0.917,50mbit,none,1,0,,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T22:06:21.695463Z,1,0,0.795,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T22:06:23.695502Z,1,0,0.804,50mbit,none,1,0,0.158,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T22:06:25.695252Z,1,0,0.344,50mbit,none,1,0,0.658,10mbit,urllc_self_alert,1,0,0.147,500kbit,none
2026-01-19T22:06:27.695567Z,1,0,0.863,50mbit,none,1,0,0.204,10mbit,none,1,0,0.135,500kbit,none
2026-01-19T22:06:29.695904Z,1,0,0.969,50mbit,none,1,0,0.132,10mbit,none,1,0,0.143,500kbit,none
2026-01-19T22:06:31.695850Z,1,0,0.786,50mbit,none,1,0,0.134,10mbit,none,1,0,0.319,500kbit,none
2026-01-19T22:06:33.695993Z,1,0,0.962,50mbit,none,1,0,0.176,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:06:35.695317Z,1,0,0.311,50mbit,none,1,0,0.168,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:06:37.695664Z,1,0,0.815,50mbit,none,1,0,,10mbit,none,1,0,0.154,500kbit,restore
2026-01-19T22:06:39.696031Z,1,0,0.449,50mbit,none,1,0,0.291,10mbit,none,1,0,0.118,500kbit,none
2026-01-19T22:06:41.695707Z,1,0,0.792,50mbit,none,1,0,0.137,10mbit,none,1,0,0.144,500kbit,none
2026-01-19T22:06:43.695833Z,1,0,0.934,50mbit,none,1,0,0.132,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:06:45.695832Z,1,0,0.776,50mbit,none,1,0,0.160,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T22:06:47.695431Z,1,0,0.932,50mbit,none,1,0,0.130,10mbit,none,1,0,0.238,500kbit,none
2026-01-19T22:06:49.695699Z,1,0,0.821,50mbit,none,1,0,0.178,10mbit,none,1,0,0.184,500kbit,none
2026-01-19T22:06:51.695834Z,1,0,0.816,50mbit,none,1,0,0.169,10mbit,none,1,0,0.200,500kbit,none
2026-01-19T22:06:53.695661Z,1,0,0.836,50mbit,none,1,0,0.168,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T22:06:55.695328Z,1,0,0.772,50mbit,none,1,0,0.141,10mbit,none,1,0,0.243,500kbit,none
2026-01-19T22:06:57.695640Z,1,0,1.112,50mbit,none,1,0,0.295,10mbit,none,1,0,0.266,500kbit,none
2026-01-19T22:06:59.695965Z,1,0,0.842,50mbit,none,1,0,0.207,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T22:07:01.695498Z,1,0,0.311,50mbit,none,1,0,0.157,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T22:07:03.695522Z,1,0,0.972,50mbit,none,1,0,,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T22:07:05.694744Z,1,0,0.829,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:07:07.695558Z,1,0,0.859,50mbit,none,1,0,,10mbit,none,1,0,0.212,500kbit,none
2026-01-19T22:07:09.695187Z,1,0,0.962,50mbit,none,1,0,,10mbit,none,1,0,0.229,500kbit,none
2026-01-19T22:07:11.695256Z,1,0,0.846,50mbit,none,1,0,,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T22:07:13.694567Z,1,0,0.844,50mbit,none,1,0,0.224,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T22:07:15.695988Z,1,0,0.572,50mbit,none,1,0,0.202,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T22:07:17.694661Z,1,0,0.279,50mbit,none,1,0,,10mbit,none,1,0,0.261,500kbit,none
2026-01-19T22:07:19.695950Z,1,0,0.678,50mbit,none,1,0,0.135,10mbit,none,1,0,0.180,500kbit,none
2026-01-19T22:07:21.695450Z,1,0,0.347,50mbit,none,1,0,0.198,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:07:23.695870Z,1,0,0.890,50mbit,none,1,0,0.196,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T22:07:25.696143Z,1,0,0.914,50mbit,none,1,0,0.166,10mbit,none,1,0,0.129,500kbit,none
2026-01-19T22:07:27.696271Z,1,0,0.756,50mbit,none,1,0,,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T22:07:29.695470Z,1,0,0.473,50mbit,none,1,0,,10mbit,none,1,0,0.239,500kbit,none
2026-01-19T22:07:31.696195Z,1,0,0.847,50mbit,none,1,0,0.248,10mbit,none,1,0,0.276,500kbit,none
2026-01-19T22:07:33.695594Z,1,0,0.309,50mbit,none,1,0,0.669,10mbit,urllc_self_alert,1,0,0.412,500kbit,none
2026-01-19T22:07:35.696093Z,1,0,0.742,50mbit,none,1,0,,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T22:07:37.695539Z,1,0,0.917,50mbit,none,1,0,0.173,10mbit,none,1,0,0.154,500kbit,none
2026-01-19T22:07:39.695555Z,1,0,0.396,50mbit,none,1,0,0.155,10mbit,none,1,0,0.231,500kbit,none
2026-01-19T22:07:41.695430Z,1,0,0.877,50mbit,none,1,0,0.164,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T22:07:43.695840Z,1,0,0.870,50mbit,none,1,0,0.224,10mbit,none,1,0,0.182,500kbit,none
2026-01-19T22:07:45.695217Z,1,0,0.928,50mbit,none,1,0,0.204,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:07:47.695996Z,1,0,0.858,50mbit,none,1,0,,10mbit,none,1,0,0.168,500kbit,restore
2026-01-19T22:07:49.696188Z,1,0,0.465,50mbit,none,1,0,0.170,10mbit,none,1,0,0.238,500kbit,none
2026-01-19T22:07:51.695588Z,1,0,0.474,50mbit,none,1,0,,10mbit,none,1,0,0.279,500kbit,none
2026-01-19T22:07:53.695818Z,1,0,0.837,50mbit,none,1,0,0.291,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:07:55.696300Z,1,0,0.796,50mbit,none,1,0,,10mbit,none,1,0,0.269,500kbit,restore
2026-01-19T22:07:57.695334Z,1,0,0.790,50mbit,none,1,0,0.182,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T22:07:59.695263Z,1,0,0.557,50mbit,none,1,0,,10mbit,none,1,0,0.190,500kbit,none
2026-01-19T22:08:01.695716Z,1,0,0.288,50mbit,none,1,0,0.164,10mbit,none,1,0,0.213,500kbit,none
2026-01-19T22:08:03.695642Z,1,0,0.940,50mbit,none,1,0,0.238,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T22:08:05.695578Z,1,0,0.806,50mbit,none,1,0,,10mbit,none,1,0,0.186,500kbit,none
2026-01-19T22:08:07.695255Z,1,0,0.838,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T22:08:09.695648Z,1,0,0.818,50mbit,none,1,0,0.177,10mbit,none,1,0,0.137,500kbit,none
2026-01-19T22:08:11.695479Z,1,0,0.321,50mbit,none,1,0,,10mbit,none,1,0,0.182,500kbit,none
2026-01-19T22:08:13.695847Z,1,0,0.274,50mbit,none,1,0,0.168,10mbit,none,1,0,0.239,500kbit,none
2026-01-19T22:08:15.695891Z,1,0,0.869,50mbit,none,1,0,,10mbit,none,1,0,0.193,500kbit,none
2026-01-19T22:08:17.696032Z,1,0,0.786,50mbit,none,1,0,,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T22:08:19.696006Z,1,0,0.703,50mbit,none,1,0,0.149,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:08:21.695180Z,1,0,0.905,50mbit,none,1,0,0.177,10mbit,none,1,0,0.352,500kbit,none
2026-01-19T22:08:23.695962Z,1,0,0.391,50mbit,none,1,0,0.184,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T22:08:25.695687Z,1,0,0.282,50mbit,none,1,0,0.138,10mbit,none,1,0,0.275,500kbit,none
2026-01-19T22:08:27.695505Z,1,0,0.359,50mbit,none,1,0,,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T22:08:29.696069Z,1,0,0.815,50mbit,none,1,0,0.253,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:08:31.695761Z,1,0,0.876,50mbit,none,1,0,0.159,10mbit,none,1,0,0.162,500kbit,restore
2026-01-19T22:08:33.695596Z,1,0,0.924,50mbit,none,1,0,0.124,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:08:35.696235Z,1,0,0.804,50mbit,none,1,0,0.168,10mbit,none,1,0,0.146,500kbit,restore
2026-01-19T22:08:37.695545Z,1,0,0.862,50mbit,none,1,0,0.186,10mbit,none,1,0,0.171,500kbit,none
2026-01-19T22:08:39.695726Z,1,0,0.314,50mbit,none,1,0,0.199,10mbit,none,1,0,0.145,500kbit,none
2026-01-19T22:08:41.696146Z,1,0,0.814,50mbit,none,1,0,0.176,10mbit,none,1,0,0.263,500kbit,none
2026-01-19T22:08:43.695551Z,1,0,0.904,50mbit,none,1,0,0.168,10mbit,none,1,0,0.220,500kbit,none
2026-01-19T22:08:45.695344Z,1,0,0.843,50mbit,none,1,0,,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T22:08:47.696334Z,1,0,0.693,50mbit,none,1,0,0.183,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T22:08:49.695304Z,1,0,0.361,50mbit,none,1,0,,10mbit,none,1,0,0.269,500kbit,none
2026-01-19T22:08:51.696070Z,1,0,0.790,50mbit,none,1,0,0.163,10mbit,none,1,0,0.265,500kbit,none
2026-01-19T22:08:53.695681Z,1,0,0.836,50mbit,none,1,0,,10mbit,none,1,0,0.184,500kbit,none
2026-01-19T22:08:55.695383Z,1,0,0.945,50mbit,none,1,0,0.226,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T22:08:57.695765Z,1,0,0.302,50mbit,none,1,0,,10mbit,none,1,0,0.262,500kbit,none
2026-01-19T22:08:59.695241Z,1,0,0.867,50mbit,none,1,0,0.206,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:09:01.695967Z,1,0,0.317,50mbit,none,1,0,0.176,10mbit,none,1,0,0.142,500kbit,none
2026-01-19T22:09:03.695187Z,1,0,0.323,50mbit,none,1,0,0.136,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T22:09:05.695591Z,1,0,0.305,50mbit,none,1,0,0.145,10mbit,none,1,0,0.154,500kbit,none
2026-01-19T22:09:07.695137Z,1,0,0.566,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T22:09:09.695939Z,1,0,0.962,50mbit,none,1,0,,10mbit,none,1,0,0.192,500kbit,none
2026-01-19T22:09:11.696206Z,1,0,0.264,50mbit,none,1,0,,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T22:09:13.695677Z,1,0,0.843,50mbit,none,1,0,0.278,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T22:09:15.696140Z,1,0,0.775,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T22:09:17.695922Z,1,0,0.761,50mbit,none,1,0,0.156,10mbit,none,1,0,0.162,500kbit,none
2026-01-19T22:09:19.695771Z,1,0,0.768,50mbit,none,1,0,0.143,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T22:09:21.695572Z,1,0,0.680,50mbit,none,1,0,,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T22:09:23.695723Z,1,0,0.323,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T22:09:25.694338Z,1,0,0.811,50mbit,none,1,0,,10mbit,none,1,0,0.182,500kbit,none
2026-01-19T22:09:27.695825Z,1,0,0.513,50mbit,none,1,0,0.159,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T22:09:29.695573Z,1,0,0.758,50mbit,none,1,0,0.156,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T22:09:31.694721Z,1,0,0.273,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:09:33.695168Z,1,0,0.553,50mbit,none,1,0,0.168,10mbit,none,1,0,0.235,500kbit,none
2026-01-19T22:09:35.695911Z,1,0,0.711,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:09:37.695678Z,1,0,0.824,50mbit,none,1,0,0.248,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T22:09:39.696162Z,1,0,0.323,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T22:09:41.693652Z,1,0,0.322,50mbit,none,1,0,0.158,10mbit,none,1,0,0.177,500kbit,none
2026-01-19T22:09:43.695172Z,1,0,1.092,50mbit,none,1,0,,10mbit,none,1,0,0.173,500kbit,none
2026-01-19T22:09:45.695187Z,1,0,0.943,50mbit,none,1,0,0.173,10mbit,none,1,0,0.184,500kbit,none
2026-01-19T22:09:47.695176Z,1,0,0.415,50mbit,none,1,0,0.185,10mbit,none,1,0,0.130,500kbit,none
2026-01-19T22:09:49.695685Z,1,0,0.469,50mbit,none,1,0,0.179,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:09:51.695524Z,1,0,0.254,50mbit,none,1,0,0.139,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:09:53.695529Z,1,0,1.044,50mbit,none,1,0,0.237,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:09:55.695594Z,1,0,1.113,50mbit,none,1,0,,10mbit,none,1,0,0.172,500kbit,restore
2026-01-19T22:09:57.694970Z,1,0,0.880,50mbit,none,1,0,,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T22:09:59.695631Z,1,0,0.952,50mbit,none,1,0,,10mbit,none,1,0,0.244,500kbit,none
2026-01-19T22:10:01.696044Z,1,0,0.682,50mbit,none,1,0,0.172,10mbit,none,1,0,0.193,500kbit,none
2026-01-19T22:10:03.695131Z,1,0,1.074,50mbit,none,1,0,0.193,10mbit,none,1,0,0.199,500kbit,none
2026-01-19T22:10:05.695440Z,1,0,0.961,50mbit,none,1,0,0.179,10mbit,none,1,0,0.170,500kbit,none
2026-01-19T22:10:07.695305Z,1,0,0.346,50mbit,none,1,0,,10mbit,none,1,0,0.220,500kbit,none
2026-01-19T22:10:09.695483Z,1,0,0.929,50mbit,none,1,0,0.184,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:10:11.695898Z,1,0,0.930,50mbit,none,1,0,0.228,10mbit,none,1,0,0.132,500kbit,restore
2026-01-19T22:10:13.695893Z,1,0,0.957,50mbit,none,1,0,0.188,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:10:15.695197Z,1,0,0.326,50mbit,none,1,0,,10mbit,none,1,0,0.563,500kbit,none
2026-01-19T22:10:17.695858Z,1,0,0.980,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T22:10:19.695305Z,1,0,0.998,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:10:21.695666Z,1,0,0.945,50mbit,none,1,0,0.147,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T22:10:23.696124Z,1,0,0.989,50mbit,none,1,0,0.159,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:10:25.695970Z,1,0,0.866,50mbit,none,1,0,0.134,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:10:27.695539Z,1,0,0.322,50mbit,none,1,0,,10mbit,none,1,0,0.189,500kbit,restore
2026-01-19T22:10:29.696274Z,1,0,0.429,50mbit,none,1,0,0.218,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T22:10:31.695429Z,1,0,0.988,50mbit,none,1,0,0.180,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:10:33.695470Z,1,0,0.274,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,restore
2026-01-19T22:10:35.695905Z,1,0,0.877,50mbit,none,1,0,0.143,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T22:10:37.695919Z,1,0,0.459,50mbit,none,1,0,0.250,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T22:10:39.695065Z,1,0,0.915,50mbit,none,1,0,0.207,10mbit,none,1,0,0.139,500kbit,none
2026-01-19T22:10:41.695230Z,1,0,0.933,50mbit,none,1,0,,10mbit,none,1,0,0.166,500kbit,none
2026-01-19T22:10:43.695365Z,1,0,1.049,50mbit,none,1,0,,10mbit,none,1,0,0.192,500kbit,none
2026-01-19T22:10:45.695201Z,1,0,0.901,50mbit,none,1,0,,10mbit,none,1,0,0.249,500kbit,none
2026-01-19T22:10:47.695260Z,1,0,0.993,50mbit,none,1,0,,10mbit,none,1,0,0.478,500kbit,none
2026-01-19T22:10:49.695388Z,1,0,0.929,50mbit,none,1,0,0.203,10mbit,none,1,0,0.124,500kbit,none
2026-01-19T22:10:51.694500Z,1,0,0.898,50mbit,none,1,0,0.224,10mbit,none,1,0,0.209,500kbit,none
2026-01-19T22:10:53.695682Z,1,0,0.266,50mbit,none,1,0,,10mbit,none,1,0,0.302,500kbit,none
2026-01-19T22:10:55.695252Z,1,0,0.984,50mbit,none,1,0,,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T22:10:57.695214Z,1,0,0.335,50mbit,none,1,0,,10mbit,none,1,0,0.233,500kbit,none
2026-01-19T22:10:59.695288Z,1,0,1.087,50mbit,none,1,0,0.313,10mbit,urllc_warn,1,0,0.145,500kbit,none
2026-01-19T22:11:01.695414Z,1,0,0.943,50mbit,none,1,0,0.184,10mbit,none,1,0,0.180,500kbit,none
2026-01-19T22:11:03.695585Z,1,0,0.932,50mbit,none,1,0,0.142,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T22:11:05.695782Z,1,0,0.898,50mbit,none,1,0,0.183,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:11:07.696049Z,1,0,0.338,50mbit,none,1,0,0.147,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T22:11:09.695391Z,1,0,0.303,50mbit,none,1,0,0.172,10mbit,none,1,0,0.180,500kbit,none
2026-01-19T22:11:11.695626Z,1,0,0.274,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T22:11:13.695735Z,1,0,0.343,50mbit,none,1,0,0.278,10mbit,none,1,0,0.189,500kbit,none
2026-01-19T22:11:15.695436Z,1,0,0.308,50mbit,none,1,0,0.168,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:11:17.695417Z,1,0,0.321,50mbit,none,1,0,0.205,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T22:11:19.695312Z,1,0,0.923,50mbit,none,1,0,0.184,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T22:11:21.696005Z,1,0,0.861,50mbit,none,1,0,0.143,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:11:23.695247Z,1,0,0.952,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T22:11:25.696085Z,1,0,0.986,50mbit,none,1,0,0.154,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:11:27.695439Z,1,0,0.300,50mbit,none,1,0,0.150,10mbit,none,1,0,0.092,500kbit,none
2026-01-19T22:11:29.695676Z,1,0,0.884,50mbit,none,1,0,,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T22:11:31.695704Z,1,0,0.267,50mbit,none,1,0,0.201,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T22:11:33.694992Z,1,0,0.455,50mbit,none,1,0,0.156,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T22:11:35.695492Z,1,0,0.291,50mbit,none,1,0,0.144,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T22:11:37.695236Z,1,0,0.348,50mbit,none,1,0,0.223,10mbit,none,1,0,0.196,500kbit,none
2026-01-19T22:11:39.696255Z,1,0,0.648,50mbit,none,1,0,,10mbit,none,1,0,0.174,500kbit,none
2026-01-19T22:11:41.695547Z,1,0,0.906,50mbit,none,1,0,0.133,10mbit,none,1,0,0.235,500kbit,none
2026-01-19T22:11:43.695494Z,1,0,1.085,50mbit,none,1,0,,10mbit,none,1,0,0.263,500kbit,none
2026-01-19T22:11:45.696141Z,1,0,0.983,50mbit,none,1,0,0.240,10mbit,none,1,0,0.173,500kbit,none
2026-01-19T22:11:47.695842Z,1,0,0.325,50mbit,none,1,0,0.149,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:11:49.695886Z,1,0,0.963,50mbit,none,1,0,0.148,10mbit,none,1,0,0.154,500kbit,restore
2026-01-19T22:11:51.695405Z,1,0,0.995,50mbit,none,1,0,0.189,10mbit,none,1,0,0.171,500kbit,none
2026-01-19T22:11:53.695270Z,1,0,1.060,50mbit,none,1,0,,10mbit,none,1,0,0.206,500kbit,none
2026-01-19T22:11:55.695571Z,1,0,0.282,50mbit,none,1,0,0.199,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T22:11:57.695741Z,1,0,0.752,50mbit,none,1,0,0.218,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:11:59.695961Z,1,0,0.742,50mbit,none,1,0,0.154,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T22:12:01.695611Z,1,0,0.980,50mbit,none,1,0,,10mbit,none,1,0,0.203,500kbit,none
2026-01-19T22:12:03.695831Z,1,0,0.995,50mbit,none,1,0,0.218,10mbit,none,1,0,0.237,500kbit,none
2026-01-19T22:12:05.695787Z,1,0,0.899,50mbit,none,1,0,,10mbit,none,1,0,0.195,500kbit,none
2026-01-19T22:12:07.695694Z,1,0,0.857,50mbit,none,1,0,,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T22:12:09.695203Z,1,0,0.954,50mbit,none,1,0,,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T22:12:11.695391Z,1,0,0.961,50mbit,none,1,0,,10mbit,none,1,0,0.198,500kbit,none
2026-01-19T22:12:13.695452Z,1,0,1.099,50mbit,none,1,0,0.182,10mbit,none,1,0,0.220,500kbit,none
2026-01-19T22:12:15.695653Z,1,0,0.981,50mbit,none,1,0,0.163,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T22:12:17.696037Z,1,0,0.803,50mbit,none,1,0,0.151,10mbit,none,1,0,0.145,500kbit,none
2026-01-19T22:12:19.695498Z,1,0,1.024,50mbit,none,1,0,0.180,10mbit,none,1,0,0.193,500kbit,none
2026-01-19T22:12:21.695551Z,1,0,0.988,50mbit,none,1,0,0.153,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T22:12:23.696378Z,1,0,0.335,50mbit,none,1,0,,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T22:12:25.695469Z,1,0,0.424,50mbit,none,1,0,,10mbit,none,1,0,0.154,500kbit,none
2026-01-19T22:12:27.695739Z,1,0,0.935,50mbit,none,1,0,0.151,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:12:29.695824Z,1,0,0.963,50mbit,none,1,0,,10mbit,none,1,0,0.177,500kbit,restore
2026-01-19T22:12:31.695190Z,1,0,0.990,50mbit,none,1,0,0.170,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T22:12:33.695533Z,1,0,1.037,50mbit,none,1,0,0.223,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:12:35.695814Z,1,0,0.886,50mbit,none,1,0,0.230,10mbit,none,1,0,0.153,500kbit,restore
2026-01-19T22:12:37.695352Z,1,0,0.814,50mbit,none,1,0,0.240,10mbit,none,1,0,0.198,500kbit,none
2026-01-19T22:12:39.696003Z,1,0,0.727,50mbit,none,1,0,0.236,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:12:41.695468Z,1,0,0.335,50mbit,none,1,0,,10mbit,none,1,0,0.204,500kbit,restore
2026-01-19T22:12:43.695799Z,1,0,0.330,50mbit,none,1,0,,10mbit,none,1,0,0.254,500kbit,none
2026-01-19T22:12:45.695374Z,1,0,0.875,50mbit,none,1,0,0.201,10mbit,none,1,0,0.166,500kbit,none
2026-01-19T22:12:47.696043Z,1,0,0.776,50mbit,none,1,0,0.163,10mbit,none,1,0,0.208,500kbit,none
2026-01-19T22:12:49.695389Z,1,0,0.935,50mbit,none,1,0,0.151,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T22:12:51.695199Z,1,0,0.964,50mbit,none,1,0,,10mbit,none,1,0,0.204,500kbit,none
2026-01-19T22:12:53.695361Z,1,0,1.070,50mbit,none,1,0,0.203,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T22:12:55.695879Z,1,0,0.584,50mbit,none,1,0,0.134,10mbit,none,1,0,0.191,500kbit,none
2026-01-19T22:12:57.695481Z,1,0,0.857,50mbit,none,1,0,0.149,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T22:12:59.695607Z,1,0,0.902,50mbit,none,1,0,,10mbit,none,1,0,0.184,500kbit,none
2026-01-19T22:13:01.695955Z,1,0,0.318,50mbit,none,1,0,0.128,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:13:03.696031Z,1,0,0.994,50mbit,none,1,0,,10mbit,none,1,0,0.183,500kbit,restore
2026-01-19T22:13:05.696119Z,1,0,0.830,50mbit,none,1,0,0.126,10mbit,none,1,0,0.133,500kbit,none
2026-01-19T22:13:07.696059Z,1,0,0.848,50mbit,none,1,0,0.132,10mbit,none,1,0,0.261,500kbit,none
2026-01-19T22:13:09.696104Z,1,0,0.874,50mbit,none,1,0,0.145,10mbit,none,1,0,0.238,500kbit,none
2026-01-19T22:13:11.695680Z,1,0,0.940,50mbit,none,1,0,0.141,10mbit,none,1,0,0.229,500kbit,none
2026-01-19T22:13:13.696130Z,1,0,0.849,50mbit,none,1,0,0.150,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T22:13:15.695803Z,1,0,0.901,50mbit,none,1,0,,10mbit,none,1,0,0.195,500kbit,none
2026-01-19T22:13:17.696312Z,1,0,0.398,50mbit,none,1,0,,10mbit,none,1,0,0.166,500kbit,none
2026-01-19T22:13:19.695570Z,1,0,0.527,50mbit,none,1,0,0.247,10mbit,none,1,0,0.166,500kbit,none
2026-01-19T22:13:21.695245Z,1,0,0.976,50mbit,none,1,0,0.199,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T22:13:23.695428Z,1,0,0.308,50mbit,none,1,0,,10mbit,none,1,0,0.210,500kbit,none
2026-01-19T22:13:25.696084Z,1,0,0.532,50mbit,none,1,0,,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T22:13:27.696115Z,1,0,0.689,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T22:13:29.696066Z,1,0,0.842,50mbit,none,1,0,0.169,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T22:13:31.695367Z,1,0,0.919,50mbit,none,1,0,,10mbit,none,1,0,0.190,500kbit,restore
2026-01-19T22:13:33.695859Z,1,0,0.791,50mbit,none,1,0,0.199,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T22:13:35.695724Z,1,0,0.831,50mbit,none,1,0,,10mbit,none,1,0,0.194,500kbit,none
