ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-25T18:55:37.394535Z,mmtc,uesimtun2,10.47.0.3,894275,16713,1274084,25760,1.108,0,1
2025-12-25T18:55:37.644335Z,embb,uesimtun0,10.45.0.3,923098,16889,1354608,27673,81.875,0,1
2025-12-25T18:55:37.644335Z,urllc,uesimtun1,10.46.0.3,807379,15610,1116988,22151,1.208,0,1
2025-12-25T18:55:37.644335Z,mmtc,uesimtun2,10.47.0.3,894440,16716,1274328,25765,1.129,0,1
2025-12-25T18:55:37.894926Z,embb,uesimtun0,10.45.0.3,923263,16892,1354852,27678,1.714,0,1
2025-12-25T18:55:37.894926Z,urllc,uesimtun1,10.46.0.3,807544,15613,1117232,22156,1.305,0,1
2025-12-25T18:55:37.894926Z,mmtc,uesimtun2,10.47.0.3,894605,16719,1274572,25770,1.064,0,1
2025-12-25T18:55:38.144857Z,embb,uesimtun0,10.45.0.3,923428,16895,1355096,27683,1.610,0,1
2025-12-25T18:55:38.144857Z,urllc,uesimtun1,10.46.0.3,807709,15616,1117476,22161,1.087,0,1
2025-12-25T18:55:38.144857Z,mmtc,uesimtun2,10.47.0.3,894745,16722,1274736,25773,1.058,0,1
2025-12-25T18:55:38.394640Z,embb,uesimtun0,10.45.0.3,923593,16898,1355340,27688,1.636,0,1
2025-12-25T18:55:38.394640Z,urllc,uesimtun1,10.46.0.3,807874,15619,1117720,22166,1.019,0,1
2025-12-25T18:55:38.394640Z,mmtc,uesimtun2,10.47.0.3,894910,16725,1274980,25778,1.173,0,1
2025-12-25T18:55:38.645026Z,embb,uesimtun0,10.45.0.3,923758,16901,1355584,27693,76.656,0,1
2025-12-25T18:55:38.645026Z,urllc,uesimtun1,10.46.0.3,808014,15622,1117884,22169,1.351,0,1
2025-12-25T18:55:38.645026Z,mmtc,uesimtun2,10.47.0.3,895075,16728,1275224,25783,0.975,0,1
2025-12-25T18:55:38.894558Z,embb,uesimtun0,10.45.0.3,923923,16904,1355828,27698,1.673,0,1
2025-12-25T18:55:38.894558Z,urllc,uesimtun1,10.46.0.3,808231,15626,1118128,22174,,1,1
2025-12-25T18:55:38.894558Z,mmtc,uesimtun2,10.47.0.3,895240,16731,1275468,25788,1.115,0,1
2025-12-25T18:55:39.145059Z,embb,uesimtun0,10.45.0.3,924088,16907,1356072,27703,1.776,0,1
2025-12-25T18:55:39.145059Z,urllc,uesimtun1,10.46.0.3,808271,15627,1118188,22175,,1,1
2025-12-25T18:55:39.145059Z,mmtc,uesimtun2,10.47.0.3,895405,16734,1275712,25793,1.322,0,1
2025-12-25T18:55:39.394705Z,embb,uesimtun0,10.45.0.3,924253,16910,1356316,27708,1.595,0,1
2025-12-25T18:55:39.394705Z,urllc,uesimtun1,10.46.0.3,808311,15628,1118248,22176,1.129,0,1
2025-12-25T18:55:39.394705Z,mmtc,uesimtun2,10.47.0.3,895570,16737,1275956,25798,1.291,0,1
2025-12-25T18:55:39.644902Z,embb,uesimtun0,10.45.0.3,924418,16913,1356560,27713,,1,1
2025-12-25T18:55:39.644902Z,urllc,uesimtun1,10.46.0.3,808451,15631,1118412,22179,1.250,0,1
2025-12-25T18:55:39.644902Z,mmtc,uesimtun2,10.47.0.3,895735,16740,1276200,25803,3.971,0,1
2025-12-25T18:55:39.894853Z,embb,uesimtun0,10.45.0.3,924478,16914,1356660,27715,1.287,0,1
2025-12-25T18:55:39.894853Z,urllc,uesimtun1,10.46.0.3,808615,15634,1118576,22182,1.066,0,1
2025-12-25T18:55:39.894853Z,mmtc,uesimtun2,10.47.0.3,895875,16743,1276364,25806,1.111,0,1
2025-12-25T18:55:40.144815Z,embb,uesimtun0,10.45.0.3,924643,16917,1356904,27720,1.577,0,1
2025-12-25T18:55:40.144815Z,urllc,uesimtun1,10.46.0.3,808832,15638,1118820,22187,1.140,0,1
2025-12-25T18:55:40.144815Z,mmtc,uesimtun2,10.47.0.3,896015,16746,1276528,25809,1.095,0,1
2025-12-25T18:55:40.394590Z,embb,uesimtun0,10.45.0.3,924808,16920,1357148,27725,1.597,0,1
2025-12-25T18:55:40.394590Z,urllc,uesimtun1,10.46.0.3,808997,15641,1119064,22192,1.077,0,1
2025-12-25T18:55:40.394590Z,mmtc,uesimtun2,10.47.0.3,896180,16749,1276772,25814,1.317,0,1
2025-12-25T18:55:40.644550Z,embb,uesimtun0,10.45.0.3,924973,16923,1357392,27730,191.882,0,1
2025-12-25T18:55:40.644550Z,urllc,uesimtun1,10.46.0.3,809137,15644,1119228,22195,3.840,0,1
2025-12-25T18:55:40.644550Z,mmtc,uesimtun2,10.47.0.3,896345,16752,1277016,25819,1.067,0,1
2025-12-25T18:55:40.894415Z,embb,uesimtun0,10.45.0.3,925113,16926,1357556,27733,1.361,0,1
2025-12-25T18:55:40.894415Z,urllc,uesimtun1,10.46.0.3,809302,15647,1119472,22200,,1,1
2025-12-25T18:55:40.894415Z,mmtc,uesimtun2,10.47.0.3,896510,16755,1277260,25824,1.169,0,1
2025-12-25T18:55:41.144801Z,embb,uesimtun0,10.45.0.3,925278,16929,1357800,27738,1.736,0,1
2025-12-25T18:55:41.144801Z,urllc,uesimtun1,10.46.0.3,809342,15648,1119532,22201,1.167,0,1
2025-12-25T18:55:41.144801Z,mmtc,uesimtun2,10.47.0.3,896675,16758,1277504,25829,1.077,0,1
2025-12-25T18:55:41.394518Z,embb,uesimtun0,10.45.0.3,925443,16932,1358044,27743,1.568,0,1
2025-12-25T18:55:41.394518Z,urllc,uesimtun1,10.46.0.3,809507,15651,1119776,22206,1.151,0,1
2025-12-25T18:55:41.394518Z,mmtc,uesimtun2,10.47.0.3,896815,16761,1277668,25832,0.996,0,1
2025-12-25T18:55:41.645088Z,embb,uesimtun0,10.45.0.3,925608,16935,1358288,27748,,1,1
2025-12-25T18:55:41.645088Z,urllc,uesimtun1,10.46.0.3,809672,15654,1120020,22211,5.269,0,1
2025-12-25T18:55:41.645088Z,mmtc,uesimtun2,10.47.0.3,896980,16764,1277912,25837,2.943,0,1
2025-12-25T18:55:41.894930Z,embb,uesimtun0,10.45.0.3,925668,16936,1358388,27750,1.589,0,1
2025-12-25T18:55:41.894930Z,urllc,uesimtun1,10.46.0.3,809812,15657,1120184,22214,1.184,0,1
2025-12-25T18:55:41.894930Z,mmtc,uesimtun2,10.47.0.3,897145,16767,1278156,25842,1.138,0,1
2025-12-25T18:55:42.144565Z,embb,uesimtun0,10.45.0.3,925833,16939,1358632,27755,1.820,0,1
2025-12-25T18:55:42.144565Z,urllc,uesimtun1,10.46.0.3,809977,15660,1120428,22219,,1,1
2025-12-25T18:55:42.144565Z,mmtc,uesimtun2,10.47.0.3,897310,16770,1278400,25847,1.329,0,1
2025-12-25T18:55:42.395002Z,embb,uesimtun0,10.45.0.3,925998,16942,1358876,27760,1.782,0,1
2025-12-25T18:55:42.395002Z,urllc,uesimtun1,10.46.0.3,810017,15661,1120488,22220,1.152,0,1
2025-12-25T18:55:42.395002Z,mmtc,uesimtun2,10.47.0.3,897475,16773,1278644,25852,1.167,0,1
2025-12-25T18:55:42.644594Z,embb,uesimtun0,10.45.0.3,926163,16945,1359120,27765,191.336,0,1
2025-12-25T18:55:42.644594Z,urllc,uesimtun1,10.46.0.3,810157,15664,1120652,22223,5.117,0,1
2025-12-25T18:55:42.644594Z,mmtc,uesimtun2,10.47.0.3,897640,16776,1278888,25857,0.937,0,1
2025-12-25T18:55:42.894641Z,embb,uesimtun0,10.45.0.3,926303,16948,1359284,27768,1.710,0,1
2025-12-25T18:55:42.894641Z,urllc,uesimtun1,10.46.0.3,810322,15667,1120896,22228,1.016,0,1
2025-12-25T18:55:42.894641Z,mmtc,uesimtun2,10.47.0.3,897805,16779,1279132,25862,1.003,0,1
2025-12-25T18:55:43.144998Z,embb,uesimtun0,10.45.0.3,926468,16951,1359528,27773,1.894,0,1
2025-12-25T18:55:43.144998Z,urllc,uesimtun1,10.46.0.3,810462,15670,1121060,22231,,1,1
2025-12-25T18:55:43.144998Z,mmtc,uesimtun2,10.47.0.3,897970,16782,1279376,25867,1.117,0,1
2025-12-25T18:55:43.394901Z,embb,uesimtun0,10.45.0.3,926633,16954,1359772,27778,2.009,0,1
2025-12-25T18:55:43.394901Z,urllc,uesimtun1,10.46.0.3,810502,15671,1121120,22232,1.009,0,1
2025-12-25T18:55:43.394901Z,mmtc,uesimtun2,10.47.0.3,898135,16785,1279620,25872,0.868,0,1
2025-12-25T18:55:43.644390Z,embb,uesimtun0,10.45.0.3,926798,16957,1360016,27783,,1,1
2025-12-25T18:55:43.644390Z,urllc,uesimtun1,10.46.0.3,810642,15674,1121284,22235,11.541,0,1
2025-12-25T18:55:43.644390Z,mmtc,uesimtun2,10.47.0.3,898300,16788,1279864,25877,4.440,0,1
2025-12-25T18:55:43.894512Z,embb,uesimtun0,10.45.0.3,926858,16958,1360116,27785,1.387,0,1
2025-12-25T18:55:43.894512Z,urllc,uesimtun1,10.46.0.3,810782,15677,1121448,22238,1.095,0,1
2025-12-25T18:55:43.894512Z,mmtc,uesimtun2,10.47.0.3,898517,16792,1280108,25882,1.171,0,1
2025-12-25T18:55:44.144880Z,embb,uesimtun0,10.45.0.3,927023,16961,1360360,27790,1.731,0,1
2025-12-25T18:55:44.144880Z,urllc,uesimtun1,10.46.0.3,810922,15680,1121612,22241,1.386,0,1
2025-12-25T18:55:44.144880Z,mmtc,uesimtun2,10.47.0.3,898682,16795,1280352,25887,,1,1
2025-12-25T18:55:44.394564Z,embb,uesimtun0,10.45.0.3,927188,16964,1360604,27795,1.742,0,1
2025-12-25T18:55:44.394564Z,urllc,uesimtun1,10.46.0.3,811087,15683,1121856,22246,1.217,0,1
2025-12-25T18:55:44.394564Z,mmtc,uesimtun2,10.47.0.3,898722,16796,1280412,25888,0.967,0,1
2025-12-25T18:55:44.644622Z,embb,uesimtun0,10.45.0.3,927353,16967,1360848,27800,81.349,0,1
2025-12-25T18:55:44.644622Z,urllc,uesimtun1,10.46.0.3,811227,15686,1122020,22249,,1,1
2025-12-25T18:55:44.644622Z,mmtc,uesimtun2,10.47.0.3,898887,16799,1280656,25893,1.118,0,1
2025-12-25T18:55:44.894853Z,embb,uesimtun0,10.45.0.3,927518,16970,1361092,27805,1.520,0,1
2025-12-25T18:55:44.894853Z,urllc,uesimtun1,10.46.0.3,811267,15687,1122080,22250,1.247,0,1
2025-12-25T18:55:44.894853Z,mmtc,uesimtun2,10.47.0.3,899052,16802,1280900,25898,1.480,0,1
2025-12-25T18:55:45.144988Z,embb,uesimtun0,10.45.0.3,927683,16973,1361336,27810,1.625,0,1
2025-12-25T18:55:45.144988Z,urllc,uesimtun1,10.46.0.3,811407,15690,1122244,22253,,1,1
2025-12-25T18:55:45.144988Z,mmtc,uesimtun2,10.47.0.3,899217,16805,1281144,25903,1.112,0,1
2025-12-25T18:55:45.394630Z,embb,uesimtun0,10.45.0.3,927848,16976,1361580,27815,1.687,0,1
2025-12-25T18:55:45.394630Z,urllc,uesimtun1,10.46.0.3,811447,15691,1122304,22254,,1,1
2025-12-25T18:55:45.394630Z,mmtc,uesimtun2,10.47.0.3,899382,16808,1281388,25908,1.224,0,1
2025-12-25T18:55:45.644605Z,embb,uesimtun0,10.45.0.3,928013,16979,1361824,27820,191.879,0,1
2025-12-25T18:55:45.644605Z,urllc,uesimtun1,10.46.0.3,811487,15692,1122364,22255,4.357,0,1
2025-12-25T18:55:45.644605Z,mmtc,uesimtun2,10.47.0.3,899547,16811,1281632,25913,1.235,0,1
2025-12-25T18:55:45.894318Z,embb,uesimtun0,10.45.0.3,928153,16982,1361988,27823,1.616,0,1
2025-12-25T18:55:45.894318Z,urllc,uesimtun1,10.46.0.3,811652,15695,1122608,22260,,1,1
2025-12-25T18:55:45.894318Z,mmtc,uesimtun2,10.47.0.3,899687,16814,1281796,25916,1.132,0,1
2025-12-25T18:55:46.144737Z,embb,uesimtun0,10.45.0.3,928318,16985,1362232,27828,1.549,0,1
2025-12-25T18:55:46.144737Z,urllc,uesimtun1,10.46.0.3,811692,15696,1122668,22261,1.119,0,1
2025-12-25T18:55:46.144737Z,mmtc,uesimtun2,10.47.0.3,899852,16817,1282040,25921,1.186,0,1
2025-12-25T18:55:46.394982Z,embb,uesimtun0,10.45.0.3,928483,16988,1362476,27833,1.547,0,1
2025-12-25T18:55:46.394982Z,urllc,uesimtun1,10.46.0.3,811857,15699,1122912,22266,1.086,0,1
2025-12-25T18:55:46.394982Z,mmtc,uesimtun2,10.47.0.3,900017,16820,1282284,25926,1.102,0,1
2025-12-25T18:55:46.644774Z,embb,uesimtun0,10.45.0.3,928648,16991,1362720,27838,172.276,0,1
2025-12-25T18:55:46.644774Z,urllc,uesimtun1,10.46.0.3,811997,15702,1123076,22269,3.940,0,1
2025-12-25T18:55:46.644774Z,mmtc,uesimtun2,10.47.0.3,900182,16823,1282528,25931,0.875,0,1
2025-12-25T18:55:46.894538Z,embb,uesimtun0,10.45.0.3,928788,16994,1362884,27841,1.568,0,1
2025-12-25T18:55:46.894538Z,urllc,uesimtun1,10.46.0.3,812162,15705,1123320,22274,1.164,0,1
2025-12-25T18:55:46.894538Z,mmtc,uesimtun2,10.47.0.3,900347,16826,1282772,25936,1.125,0,1
2025-12-25T18:55:47.144386Z,embb,uesimtun0,10.45.0.3,928953,16997,1363128,27846,1.723,0,1
2025-12-25T18:55:47.144386Z,urllc,uesimtun1,10.46.0.3,812327,15708,1123564,22279,1.195,0,1
2025-12-25T18:55:47.144386Z,mmtc,uesimtun2,10.47.0.3,900512,16829,1283016,25941,1.064,0,1
2025-12-25T18:55:47.394577Z,embb,uesimtun0,10.45.0.3,929118,17000,1363372,27851,1.704,0,1
2025-12-25T18:55:47.394577Z,urllc,uesimtun1,10.46.0.3,812492,15711,1123808,22284,1.055,0,1
2025-12-25T18:55:47.394577Z,mmtc,uesimtun2,10.47.0.3,900677,16832,1283260,25946,1.127,0,1
2025-12-25T18:55:47.644959Z,embb,uesimtun0,10.45.0.3,929283,17003,1363616,27856,177.468,0,1
2025-12-25T18:55:47.644959Z,urllc,uesimtun1,10.46.0.3,812657,15714,1124052,22289,4.702,0,1
2025-12-25T18:55:47.644959Z,mmtc,uesimtun2,10.47.0.3,900842,16835,1283504,25951,0.950,0,1
2025-12-25T18:55:47.894494Z,embb,uesimtun0,10.45.0.3,929423,17006,1363780,27859,1.553,0,1
2025-12-25T18:55:47.894494Z,urllc,uesimtun1,10.46.0.3,812874,15718,1124296,22294,1.182,0,1
2025-12-25T18:55:47.894494Z,mmtc,uesimtun2,10.47.0.3,901059,16839,1283748,25956,1.155,0,1
2025-12-25T18:55:48.144624Z,embb,uesimtun0,10.45.0.3,929588,17009,1364024,27864,1.488,0,1
2025-12-25T18:55:48.144624Z,urllc,uesimtun1,10.46.0.3,813014,15721,1124460,22297,1.111,0,1
2025-12-25T18:55:48.144624Z,mmtc,uesimtun2,10.47.0.3,901224,16842,1283992,25961,0.955,0,1
2025-12-25T18:55:48.395120Z,embb,uesimtun0,10.45.0.3,929753,17012,1364268,27869,1.498,0,1
2025-12-25T18:55:48.395120Z,urllc,uesimtun1,10.46.0.3,813179,15724,1124704,22302,1.038,0,1
2025-12-25T18:55:48.395120Z,mmtc,uesimtun2,10.47.0.3,901389,16845,1284236,25966,0.983,0,1
2025-12-25T18:55:48.644911Z,embb,uesimtun0,10.45.0.3,929918,17015,1364512,27874,80.910,0,1
2025-12-25T18:55:48.644911Z,urllc,uesimtun1,10.46.0.3,813319,15727,1124868,22305,1.203,0,1
2025-12-25T18:55:48.644911Z,mmtc,uesimtun2,10.47.0.3,901554,16848,1284480,25971,1.657,0,1
2025-12-25T18:55:48.894621Z,embb,uesimtun0,10.45.0.3,930083,17018,1364756,27879,1.723,0,1
2025-12-25T18:55:48.894621Z,urllc,uesimtun1,10.46.0.3,813484,15730,1125112,22310,1.110,0,1
2025-12-25T18:55:48.894621Z,mmtc,uesimtun2,10.47.0.3,901719,16851,1284724,25976,1.114,0,1
2025-12-25T18:55:49.144553Z,embb,uesimtun0,10.45.0.3,930248,17021,1365000,27884,1.738,0,1
2025-12-25T18:55:49.144553Z,urllc,uesimtun1,10.46.0.3,813624,15733,1125276,22313,1.204,0,1
2025-12-25T18:55:49.144553Z,mmtc,uesimtun2,10.47.0.3,901884,16854,1284968,25981,1.162,0,1
2025-12-25T18:55:49.394691Z,embb,uesimtun0,10.45.0.3,930413,17024,1365244,27889,1.664,0,1
2025-12-25T18:55:49.394691Z,urllc,uesimtun1,10.46.0.3,813789,15736,1125520,22318,1.224,0,1
2025-12-25T18:55:49.394691Z,mmtc,uesimtun2,10.47.0.3,902049,16857,1285212,25986,1.350,0,1
2025-12-25T18:55:49.644613Z,embb,uesimtun0,10.45.0.3,930578,17027,1365488,27894,,1,1
2025-12-25T18:55:49.644613Z,urllc,uesimtun1,10.46.0.3,813954,15739,1125764,22323,1.572,0,1
2025-12-25T18:55:49.644613Z,mmtc,uesimtun2,10.47.0.3,902214,16860,1285456,25991,4.000,0,1
2025-12-25T18:55:49.894454Z,embb,uesimtun0,10.45.0.3,930638,17028,1365588,27896,1.615,0,1
2025-12-25T18:55:49.894454Z,urllc,uesimtun1,10.46.0.3,814094,15742,1125928,22326,1.239,0,1
2025-12-25T18:55:49.894454Z,mmtc,uesimtun2,10.47.0.3,902379,16863,1285700,25996,1.128,0,1
2025-12-25T18:55:50.144565Z,embb,uesimtun0,10.45.0.3,930803,17031,1365832,27901,1.543,0,1
2025-12-25T18:55:50.144565Z,urllc,uesimtun1,10.46.0.3,814259,15745,1126172,22331,0.894,0,1
2025-12-25T18:55:50.144565Z,mmtc,uesimtun2,10.47.0.3,902544,16866,1285944,26001,0.956,0,1
2025-12-25T18:55:50.394531Z,embb,uesimtun0,10.45.0.3,930968,17034,1366076,27906,1.596,0,1
2025-12-25T18:55:50.394531Z,urllc,uesimtun1,10.46.0.3,814399,15748,1126336,22334,,1,1
2025-12-25T18:55:50.394531Z,mmtc,uesimtun2,10.47.0.3,902709,16869,1286188,26006,1.087,0,1
2025-12-25T18:55:50.645133Z,embb,uesimtun0,10.45.0.3,931133,17037,1366320,27911,86.226,0,1
2025-12-25T18:55:50.645133Z,urllc,uesimtun1,10.46.0.3,814439,15749,1126396,22335,,1,1
2025-12-25T18:55:50.645133Z,mmtc,uesimtun2,10.47.0.3,902874,16872,1286432,26011,1.397,0,1
2025-12-25T18:55:50.895042Z,embb,uesimtun0,10.45.0.3,931298,17040,1366564,27916,1.618,0,1
2025-12-25T18:55:50.895042Z,urllc,uesimtun1,10.46.0.3,814479,15750,1126456,22336,1.463,0,1
2025-12-25T18:55:50.895042Z,mmtc,uesimtun2,10.47.0.3,903014,16875,1286596,26014,1.084,0,1
2025-12-25T18:55:51.144817Z,embb,uesimtun0,10.45.0.3,931463,17043,1366808,27921,1.669,0,1
2025-12-25T18:55:51.144817Z,urllc,uesimtun1,10.46.0.3,814644,15753,1126700,22341,1.031,0,1
2025-12-25T18:55:51.144817Z,mmtc,uesimtun2,10.47.0.3,903179,16878,1286840,26019,1.000,0,1
2025-12-25T18:55:51.394326Z,embb,uesimtun0,10.45.0.3,931628,17046,1367052,27926,1.605,0,1
2025-12-25T18:55:51.394326Z,urllc,uesimtun1,10.46.0.3,814784,15756,1126864,22344,,1,1
2025-12-25T18:55:51.394326Z,mmtc,uesimtun2,10.47.0.3,903344,16881,1287084,26024,1.135,0,1
2025-12-25T18:55:51.644312Z,embb,uesimtun0,10.45.0.3,931793,17049,1367296,27931,,1,1
2025-12-25T18:55:51.644312Z,urllc,uesimtun1,10.46.0.3,814824,15757,1126924,22345,11.427,0,1
2025-12-25T18:55:51.644312Z,mmtc,uesimtun2,10.47.0.3,903509,16884,1287328,26029,2.115,0,1
2025-12-25T18:55:51.894275Z,embb,uesimtun0,10.45.0.3,931853,17050,1367396,27933,1.554,0,1
2025-12-25T18:55:51.894275Z,urllc,uesimtun1,10.46.0.3,814964,15760,1127088,22348,1.296,0,1
2025-12-25T18:55:51.894275Z,mmtc,uesimtun2,10.47.0.3,903674,16887,1287572,26034,1.217,0,1
2025-12-25T18:55:52.144769Z,embb,uesimtun0,10.45.0.3,932018,17053,1367640,27938,1.619,0,1
2025-12-25T18:55:52.144769Z,urllc,uesimtun1,10.46.0.3,815129,15763,1127332,22353,1.013,0,1
2025-12-25T18:55:52.144769Z,mmtc,uesimtun2,10.47.0.3,903814,16890,1287736,26037,0.951,0,1
2025-12-25T18:55:52.395037Z,embb,uesimtun0,10.45.0.3,932183,17056,1367884,27943,1.688,0,1
2025-12-25T18:55:52.395037Z,urllc,uesimtun1,10.46.0.3,815269,15766,1127496,22356,1.398,0,1
2025-12-25T18:55:52.395037Z,mmtc,uesimtun2,10.47.0.3,903979,16893,1287980,26042,1.065,0,1
2025-12-25T18:55:52.644577Z,embb,uesimtun0,10.45.0.3,932348,17059,1368128,27948,81.866,0,1
2025-12-25T18:55:52.644577Z,urllc,uesimtun1,10.46.0.3,815434,15769,1127740,22361,0.953,0,1
2025-12-25T18:55:52.644577Z,mmtc,uesimtun2,10.47.0.3,904144,16896,1288224,26047,1.163,0,1
2025-12-25T18:55:52.894568Z,embb,uesimtun0,10.45.0.3,932513,17062,1368372,27953,1.640,0,1
2025-12-25T18:55:52.894568Z,urllc,uesimtun1,10.46.0.3,815574,15772,1127904,22364,1.298,0,1
2025-12-25T18:55:52.894568Z,mmtc,uesimtun2,10.47.0.3,904309,16899,1288468,26052,1.086,0,1
2025-12-25T18:55:53.144578Z,embb,uesimtun0,10.45.0.3,932678,17065,1368616,27958,1.666,0,1
2025-12-25T18:55:53.144578Z,urllc,uesimtun1,10.46.0.3,815739,15775,1128148,22369,0.999,0,1
2025-12-25T18:55:53.144578Z,mmtc,uesimtun2,10.47.0.3,904449,16902,1288632,26055,1.139,0,1
2025-12-25T18:55:53.394970Z,embb,uesimtun0,10.45.0.3,932843,17068,1368860,27963,1.834,0,1
2025-12-25T18:55:53.394970Z,urllc,uesimtun1,10.46.0.3,815879,15778,1128312,22372,1.357,0,1
2025-12-25T18:55:53.394970Z,mmtc,uesimtun2,10.47.0.3,904614,16905,1288876,26060,1.400,0,1
2025-12-25T18:55:53.644802Z,embb,uesimtun0,10.45.0.3,933008,17071,1369104,27968,81.238,0,1
2025-12-25T18:55:53.644802Z,urllc,uesimtun1,10.46.0.3,816019,15781,1128476,22375,1.281,0,1
2025-12-25T18:55:53.644802Z,mmtc,uesimtun2,10.47.0.3,904779,16908,1289120,26065,1.251,0,1
2025-12-25T18:55:53.894607Z,embb,uesimtun0,10.45.0.3,933173,17074,1369348,27973,1.729,0,1
2025-12-25T18:55:53.894607Z,urllc,uesimtun1,10.46.0.3,816159,15784,1128640,22378,1.149,0,1
2025-12-25T18:55:53.894607Z,mmtc,uesimtun2,10.47.0.3,904944,16911,1289364,26070,1.315,0,1
2025-12-25T18:55:54.145035Z,embb,uesimtun0,10.45.0.3,933338,17077,1369592,27978,1.829,0,1
2025-12-25T18:55:54.145035Z,urllc,uesimtun1,10.46.0.3,816324,15787,1128884,22383,1.492,0,1
2025-12-25T18:55:54.145035Z,mmtc,uesimtun2,10.47.0.3,905109,16914,1289608,26075,1.143,0,1
2025-12-25T18:55:54.394647Z,embb,uesimtun0,10.45.0.3,933503,17080,1369836,27983,1.599,0,1
2025-12-25T18:55:54.394647Z,urllc,uesimtun1,10.46.0.3,816489,15790,1129128,22388,1.183,0,1
2025-12-25T18:55:54.394647Z,mmtc,uesimtun2,10.47.0.3,905249,16917,1289772,26078,1.247,0,1
2025-12-25T18:55:54.644798Z,embb,uesimtun0,10.45.0.3,933668,17083,1370080,27988,,1,1
2025-12-25T18:55:54.644798Z,urllc,uesimtun1,10.46.0.3,816654,15793,1129372,22393,1.484,0,1
2025-12-25T18:55:54.644798Z,mmtc,uesimtun2,10.47.0.3,905414,16920,1290016,26083,4.374,0,1
2025-12-25T18:55:54.894488Z,embb,uesimtun0,10.45.0.3,933728,17084,1370180,27990,1.411,0,1
2025-12-25T18:55:54.894488Z,urllc,uesimtun1,10.46.0.3,816794,15796,1129536,22396,1.258,0,1
2025-12-25T18:55:54.894488Z,mmtc,uesimtun2,10.47.0.3,905631,16924,1290260,26088,1.157,0,1
2025-12-25T18:55:55.144504Z,embb,uesimtun0,10.45.0.3,933893,17087,1370424,27995,1.835,0,1
2025-12-25T18:55:55.144504Z,urllc,uesimtun1,10.46.0.3,816959,15799,1129780,22401,,1,1
2025-12-25T18:55:55.144504Z,mmtc,uesimtun2,10.47.0.3,905796,16927,1290504,26093,1.167,0,1
2025-12-25T18:55:55.394541Z,embb,uesimtun0,10.45.0.3,934058,17090,1370668,28000,1.569,0,1
2025-12-25T18:55:55.394541Z,urllc,uesimtun1,10.46.0.3,816999,15800,1129840,22402,1.194,0,1
2025-12-25T18:55:55.394541Z,mmtc,uesimtun2,10.47.0.3,905961,16930,1290748,26098,1.177,0,1
2025-12-25T18:55:55.644800Z,embb,uesimtun0,10.45.0.3,934223,17093,1370912,28005,162.532,0,1
2025-12-25T18:55:55.644800Z,urllc,uesimtun1,10.46.0.3,817139,15803,1130004,22405,3.919,0,1
2025-12-25T18:55:55.644800Z,mmtc,uesimtun2,10.47.0.3,906126,16933,1290992,26103,0.926,0,1
2025-12-25T18:55:55.894741Z,embb,uesimtun0,10.45.0.3,934363,17096,1371076,28008,1.741,0,1
2025-12-25T18:55:55.894741Z,urllc,uesimtun1,10.46.0.3,817304,15806,1130248,22410,1.595,0,1
2025-12-25T18:55:55.894741Z,mmtc,uesimtun2,10.47.0.3,906291,16936,1291236,26108,1.324,0,1
2025-12-25T18:55:56.144925Z,embb,uesimtun0,10.45.0.3,934528,17099,1371320,28013,1.662,0,1
2025-12-25T18:55:56.144925Z,urllc,uesimtun1,10.46.0.3,817469,15809,1130492,22415,,1,1
2025-12-25T18:55:56.144925Z,mmtc,uesimtun2,10.47.0.3,906431,16939,1291400,26111,1.260,0,1
2025-12-25T18:55:56.394529Z,embb,uesimtun0,10.45.0.3,934693,17102,1371564,28018,1.844,0,1
2025-12-25T18:55:56.394529Z,urllc,uesimtun1,10.46.0.3,817509,15810,1130552,22416,1.179,0,1
2025-12-25T18:55:56.394529Z,mmtc,uesimtun2,10.47.0.3,906596,16942,1291644,26116,1.094,0,1
2025-12-25T18:55:56.644515Z,embb,uesimtun0,10.45.0.3,934858,17105,1371808,28023,82.106,0,1
2025-12-25T18:55:56.644515Z,urllc,uesimtun1,10.46.0.3,817674,15813,1130796,22421,1.428,0,1
2025-12-25T18:55:56.644515Z,mmtc,uesimtun2,10.47.0.3,906761,16945,1291888,26121,1.187,0,1
2025-12-25T18:55:56.894535Z,embb,uesimtun0,10.45.0.3,935023,17108,1372052,28028,1.561,0,1
2025-12-25T18:55:56.894535Z,urllc,uesimtun1,10.46.0.3,817839,15816,1131040,22426,1.160,0,1
2025-12-25T18:55:56.894535Z,mmtc,uesimtun2,10.47.0.3,906926,16948,1292132,26126,1.102,0,1
2025-12-25T18:55:57.144616Z,embb,uesimtun0,10.45.0.3,935188,17111,1372296,28033,1.692,0,1
2025-12-25T18:55:57.144616Z,urllc,uesimtun1,10.46.0.3,818004,15819,1131284,22431,1.526,0,1
2025-12-25T18:55:57.144616Z,mmtc,uesimtun2,10.47.0.3,907091,16951,1292376,26131,1.168,0,1
2025-12-25T18:55:57.394406Z,embb,uesimtun0,10.45.0.3,935353,17114,1372540,28038,1.801,0,1
2025-12-25T18:55:57.394406Z,urllc,uesimtun1,10.46.0.3,818169,15822,1131528,22436,1.171,0,1
2025-12-25T18:55:57.394406Z,mmtc,uesimtun2,10.47.0.3,907256,16954,1292620,26136,1.110,0,1
